BSC;SITENAME;BCF;TRE_NAME;FE_NUM;ODU_NAME;ODU_RX_MAX;ODU_RX_MIN;ODU_RX_CURRENT;ODU_RX_AVERAGE;ODU_CURRENT_TX_POWER;ODU_ALCQ;ODU_TX_FREQUENCY
DNEB7;ZA2001;311;bsc723798_bcf311_4080;4;ZA2001>ZA2038;;;-44.4 dBm;;16;Off;23058000 (kHz)
DNEB7;ZA2001;311;bsc723798_bcf311_4080;2;ZA2001>ZA2005;;;-45.3 dBm;;7;On;23058000 (kHz)
DNEB7;ZA9054;513;bsc723798_bsf513_4080;2;ZA9054>ZA9053;-38.23 dBm;-120.00 dBm;-45.0 dBm;-45.05 dBm;20;Off;14406500 (kHz)
DNEB7;ZA9083;419;bsc723798_bcf419_4080;2;ZA9083>ZA9082;-29.97 dBm;-120.00 dBm;-41.9 dBm;-40.36 dBm;20;Off;14417000 (kHz)
DNEB7;ZA9104;163;bsc723798_bcf163_4080;3;ZA9104>ZA2250;-34.85 dBm;-120.00 dBm;-39.5 dBm;-39.72 dBm;16;Off;23030000 (kHz)
DNEB7;ZA9104;163;bsc723798_bcf163_4080;2;ZA9104>ZA9103;-34.21 dBm;-120.00 dBm;-52.3 dBm;-49.07 dBm;20;Off;14963000 (kHz)
DNEB7;ZA2038;3;bsc723798_bsf3_4080;2;ZA2038>ZA2001;-40.62 dBm;-120.00 dBm;-47.2 dBm;-44.39 dBm;16;Off;22050000 (kHz)
DNEB7;ZA2002;317;bsc723798_bcf317_4080;2;ZA2002>ZA2005;-39.34 dBm;-120.00 dBm;-52.0 dBm;-52.05 dBm;4;ATPC;23166500 (kHz)
DNEB7;ZA2250;80;bsc723798_bcf80_4080;3;ZA2250>ZA9105;-28.25 dBm;-120.00 dBm;-37.2 dBm;-42.38 dBm;20;Off;14907000 (kHz)
DNEB7;ZA2250;80;bsc723798_bcf80_4080;2;ZA2250>ZA9104;;;-41.5 dBm;;18;Off;22022000 (kHz)
DNEB7;ZA2005;329;bsc723798_bcf329_4;2;ZA2005>ZA2002;-39.73 dBm;-120.00 dBm;-52.5 dBm;-52.18 dBm;4;ATPC;22158500 (kHz)
DNEB7;ZA2005;329;bsc723798_bcf329_2;4;ZA2005>ZATR06;;;-39.6 dBm;;18;Off;22365000 (kHz)
DNEB7;ZA2005;329;bsc723798_bcf329_3;4;ZA2005>ZA2010;;;-48.0 dBm;;6;On;22169000 (kHz)
DNEB7;ZA2005;329;bsc723798_bcf329_4080;2;ZA2005>ZA2001;-34.69 dBm;-120.00 dBm;-45.2 dBm;-45.11 dBm;8;ALCQ;22050000 (kHz)
DNEB7;ZA2005;329;bsc723798_bcf329_5;4;ZA2005>ZA2003;-36.65 dBm;-120.00 dBm;-51.9 dBm;-51.32 dBm;1;ATPC;22347500 (kHz)
DNEB7;ZA2005;329;bsc723798_bcf329_5;5;ZA2005>ZA2017;;;-51.7 dBm;;6;On;22151500 (kHz)
DNEB7;ZA9105;139;bsc723798_bcf139_4;4;ZATR08>ZA9105_1;-27.24 dBm;-120.00 dBm;-40.6 dBm;-41.99 dBm;20;Off;14907000 (kHz)
DNEB7;ZA9105;139;bsc723798_bcf139_4;5;ZATR08>ZA9105_2;-23.84 dBm;-120.00 dBm;-40.7 dBm;-42.31 dBm;23;Off;7687000 (kHz)
DNEB7;ZA9105;139;bsc723798_bcf139_4080;8;ZA9105>ZATR08;-28.57 dBm;-120.00 dBm;-44.1 dBm;-45.95 dBm;20;Off;14417000 (kHz)
DNEB7;ZA9105;139;bsc723798_bcf139_4080;7;ZA9105>ZA2250;-28.18 dBm;-120.00 dBm;-38.9 dBm;-41.27 dBm;20;Off;14417000 (kHz)
DNEB7;ZA9105;139;bsc723798_bcf139_4080;9;ZA9105>ZA2252_2;-30.06 dBm;-120.00 dBm;-47.1 dBm;-47.86 dBm;20;Off;14417000 (kHz)
DNEB7;ZA9105;139;bsc723798_bcf139_4080;2;ZA9105>ZATR08;-26.72 dBm;-120.00 dBm;-41.1 dBm;-43.22 dBm;23;Off;7442000 (kHz)
DNEB7;ZA9105;139;bsc723798_bcf139_4080;5;ZA9105>ZA2252_1;-32.77 dBm;-120.00 dBm;-48.3 dBm;-49.34 dBm;20;Off;14417000 (kHz)
DNEB7;ZA2251;286;bsc723798_bcf286_4080;3;ZA2251>ZA2258;;;-38.2 dBm;;18;Off;22022000 (kHz)
DNEB7;ZA2251;285;bsc723798_bcf285_4080;6;ZA2251>ZA2252_1;-29.75 dBm;-120.00 dBm;-48.2 dBm;-45.21 dBm;23;Off;7442000 (kHz)
DNEB7;ZA2251;285;bsc723798_bcf285_4080;8;ZA2251>ZA2256;;;-36.4 dBm;;13;Off;22015000 (kHz)
DNEB7;ZA2251;285;bsc723798_bcf285_4080;11;ZA2251>ZA6003;-36.92 dBm;-120.00 dBm;-42.1 dBm;-42.11 dBm;10;Off;14420500 (kHz)
DNEB7;ZA2251;285;bsc723798_bcf285_4080;3;ZA2251>ZA2253_2;-37.76 dBm;-120.00 dBm;-47.3 dBm;-46.89 dBm;18;Off;22123500 (kHz)
DNEB7;ZA2251;285;bsc723798_bcf285_4080;7;ZA2251>ZA2253_1;-41.51 dBm;-120.00 dBm;-58.7 dBm;-49.29 dBm;18;Off;22123500 (kHz)
DNEB7;ZA2251;285;bsc723798_bcf285_4080;10;ZA2251>ZA2259;-36.83 dBm;-120.00 dBm;-37.9 dBm;-37.91 dBm;14;Off;22134000 (kHz)
DNEB7;ZA2251;285;bsc723798_bcf285_4080;2;ZA2251>ZA2252_2;-30.35 dBm;-120.00 dBm;-38.4 dBm;-44.32 dBm;23;Off;7442000 (kHz)
DNEB7;ZA2253;67;bsc723798_bcf67_4080;3;ZA2253>ZA2251_2;-37.70 dBm;-120.00 dBm;-44.6 dBm;-46.46 dBm;18;Off;23131500 (kHz)
DNEB7;ZA2253;67;bsc723798_bcf67_4080;2;ZA2253>ZA2251_1;-34.92 dBm;-120.00 dBm;-38.4 dBm;-42.60 dBm;18;Off;23131500 (kHz)
DNEB7;ZA2258;257;bsc723798_bcf257_4080;2;ZA2258>ZA2251;;;-39.1 dBm;;18;Off;23030000 (kHz)
DNEB7;ZA2014;365;bsc723798_bcf365_4080;8;ZA2014>ZA2016;;;-44.4 dBm;;8;On;22358000 (kHz)
DNEB7;ZA2014;365;bsc723798_bcf365_4080;9;ZA2014>ZATR06_2;-33.22 dBm;-120.00 dBm;-39.5 dBm;-39.51 dBm;18;Off;14417000 (kHz)
DNEB7;ZA2014;365;bsc723798_bcf365_4080;2;ZA2014>ZATR06_1;-31.65 dBm;-120.00 dBm;-39.8 dBm;-39.24 dBm;18;Off;14473000 (kHz)
DNEB7;ZA2014;365;bsc723798_bcf365_4080;5;ZA2014>ZA9080;-36.52 dBm;-120.00 dBm;-44.8 dBm;-47.36 dBm;18;Off;22193500 (kHz)
DNEB7;ZA2014;365;bsc723798_bsf365_92;4;ZATR06>ZA2014_1;-34.47 dBm;-120.00 dBm;-38.5 dBm;-39.44 dBm;18;Off;14963000 (kHz)
DNEB7;ZA2014;365;bsc723798_bsf365_91;8;ZATR06>ZA2005_2;-42.76 dBm;-120.00 dBm;-45.8 dBm;-44.96 dBm;18;Off;23373000 (kHz)
DNEB7;ZA2014;365;bsc723798_bsf365_91;5;ZATR06>ZA2005;-37.68 dBm;-120.00 dBm;-40.5 dBm;-39.87 dBm;18;Off;23373000 (kHz)
DNEB7;ZA2014;365;bsc723798_bsf365_94;5;ZATR06>ZA2014;-31.81 dBm;-120.00 dBm;-37.9 dBm;-51.04 dBm;18;Off;14907000 (kHz)
DNEB7;ZA9082;448;bsc723798_bsf448_93;4;ZATR06>ZA9082;-35.59 dBm;-120.00 dBm;-44.9 dBm;-46.40 dBm;21;Off;7687000 (kHz)
DNEB7;ZA9082;448;bsc723798_bsf448_93;5;ZATR06>ZA2010;-37.94 dBm;-120.00 dBm;-40.9 dBm;-41.17 dBm;10;Off;14963000 (kHz)
DNEB7;ZA9082;448;bsc723798_bcf448_4080;3;ZA9082>ZA2022;-22.06 dBm;-120.00 dBm;-36.6 dBm;-36.06 dBm;20;Off;14963000 (kHz)
DNEB7;ZA9082;448;bsc723798_bcf448_4080;2;ZA9082>ZATR06;-28.04 dBm;-120.00 dBm;-45.0 dBm;-44.04 dBm;21;Off;7442000 (kHz)
DNEB7;ZA9082;448;bsc723798_bcf448_4080;5;ZA9082>ZA9083;-32.26 dBm;-120.00 dBm;-42.9 dBm;-42.41 dBm;20;Off;14907000 (kHz)
DNEB7;ZA2425;507;bsc723798_bsf507_4080;2;ZA2425>ZA9011;-31.06 dBm;-120.00 dBm;-43.4 dBm;-45.77 dBm;23;Off;7470000 (kHz)
DNEB7;ZA2018;389;bsc723798_bcf389_4080;2;ZA2018>ZA2010;;;-51.7 dBm;;2;On;22130500 (kHz)
DNEB7;ZA2008;341;bsc723798_bcf341_4080;2;ZA2008>ZA2007;-32.76 dBm;-120.00 dBm;-52.6 dBm;-52.47 dBm;2;ATPC;22123500 (kHz)
DNEB7;ZA2440;61;bsc723798_bcf61_4080;6;ZA2440>ZA0115_2;-35.56 dBm;-120.00 dBm;-46.5 dBm;-47.31 dBm;23;Off;7687000 (kHz)
DNEB7;ZA2440;61;bsc723798_bcf61_4080;4;ZA2440>ZA0115_1;-34.15 dBm;-120.00 dBm;-47.1 dBm;-47.19 dBm;23;Off;7687000 (kHz)
DNEB7;ZA2440;61;bsc723798_bcf61_4080;5;ZA2440>ZA2450_1;-33.07 dBm;-120.00 dBm;-42.7 dBm;-43.13 dBm;20;Off;14907000 (kHz)
DNEB7;ZA2020;401;bsc723798_bcf401_4080;2;ZA2020>ZA2019;;;-48.6 dBm;;9;On;22015000 (kHz)
DNEB7;ZA2006;442;bsc723798_bcf442_4087;4;ZA2010_ZA2006;;;-43.2 dBm;;13;Off;22144500 (kHz)
DNEB7;ZA2007;335;bsc723798_bcf335_4080;3;ZA2007>ZA2008;-34.08 dBm;-120.00 dBm;-52.0 dBm;-51.79 dBm;0;ATPC;23131500 (kHz)
DNEB7;ZA2007;335;bsc723798_bcf335_4080;2;ZA2007>ZA2013;-34.00 dBm;-120.00 dBm;-37.7 dBm;-37.83 dBm;18;Off;23163000 (kHz)
DNEB7;ZA0116;101;bsc723798_bcf101_4080;3;ZA0116>ZA0137;;;-37.6 dBm;;18;Off;23159500 (kHz)
DNEB7;ZA0116;101;bsc723798_bcf101_4080;2;ZA0116>ZA0115;-35.40 dBm;-120.00 dBm;-39.8 dBm;-39.74 dBm;16;Off;23131500 (kHz)
DNEB7;ZA2453;273;bsc723798_bcf273_4080;3;ZA2453>ZA2232;-29.85 dBm;-120.00 dBm;-37.5 dBm;-41.03 dBm;23;Off;7442000 (kHz)
DNEB7;ZA2234;201;bsc723798_bcf201_4080;2;ZA2234>ZA2233;-30.32 dBm;-120.00 dBm;-44.6 dBm;-46.97 dBm;20;Off;14907000 (kHz)
DNEB7;ZA9103;157;bsc723798_bcf157_4080;4;ZA9103>ZATR21;-29.95 dBm;-120.00 dBm;-44.7 dBm;-46.10 dBm;20;Off;14473000 (kHz)
DNEB7;ZA9103;157;bsc723798_bcf157_4080;3;ZA9103>ZA9104;-36.67 dBm;-120.00 dBm;-49.4 dBm;-49.74 dBm;20;Off;14473000 (kHz)
DNEB7;ZA2016;377;bsc723798_bcf377_4080;3;ZA2016>ZA2014;;;-45.8 dBm;;10;On;23366000 (kHz)
DNEB7;ZA2016;377;bsc723798_bcf377_4080;2;ZA2016>ZA2013;-36.96 dBm;-120.00 dBm;-42.2 dBm;-42.43 dBm;18;Off;23205000 (kHz)
DNEB7;ZA2016;377;bsc723798_bcf377_4080;5;ZA2016>ZA2015;;;-40.9 dBm;;9;Off;23173500 (kHz)
DNEB9;DN2803;175;bsc224375_bcf175_4080;2;DN2803>DN2802;;;-34.2 dBm;;18;Off;23131500 (kHz)
DNEB9;DN4008;241;bsc224375_bsf241_4080;3;DN4008>DN4006;-28.28 dBm;-120.00 dBm;-38.1 dBm;-43.26 dBm;20;Off;14907000 (kHz)
DNEB9;DN4008;241;bsc224375_bsf241_4080;2;DN4008>DN9007;-31.61 dBm;-120.00 dBm;-46.6 dBm;-46.47 dBm;20;Off;14907000 (kHz)
DNEB9;DN2602;343;bsc224375_bsf343_4080;2;DN2602>DN2613;-35.88 dBm;-120.00 dBm;-40.5 dBm;-39.45 dBm;16;Off;23152500 (kHz)
DNEB9;DN9002;144;bsc224375_bcf144_4080;3;DN9002>DN2805;-38.28 dBm;-120.00 dBm;-44.4 dBm;-43.64 dBm;18;Off;22057000 (kHz)
DNEB9;DN9002;144;bsc224375_bcf144_4080;2;DN9002>DN9001;-28.54 dBm;-120.00 dBm;-39.0 dBm;-38.70 dBm;13;Off;14935000 (kHz)
DNEB9;DN9002;144;bsc224375_bcf144_4080;5;DN9002>DN2806;;;-39.0 dBm;;18;Off;22358000 (kHz)
DNEB9;DN2603;349;bsc224375_bsf349_4080;6;DN2603>DN2614;-40.67 dBm;-120.00 dBm;-43.9 dBm;-49.13 dBm;18;Off;23152500 (kHz)
DNEB9;DN2603;349;bsc224375_bsf349_4080;4;DN2603>DN2606;-44.07 dBm;-120.00 dBm;-46.8 dBm;-47.09 dBm;18;Off;23145500 (kHz)
DNEB9;DN2603;349;bsc224375_bsf349_4080;3;DN2603>DN2610;;;-43.0 dBm;;18;Off;23198000 (kHz)
DNEB9;DN2603;349;bsc224375_bsf349_4080;5;DN2603>DN2607;-38.91 dBm;-120.00 dBm;-40.8 dBm;-40.62 dBm;18;Off;23376500 (kHz)
DNEB9;DN0258;31;bsc224375_bcf31_4080;2;DN0258>DN0069;-41.16 dBm;-120.00 dBm;-43.8 dBm;-47.00 dBm;10;Off;23037000 (kHz)
DNEB9;DN4015;577;bsc224375_bsf577_4080;3;DN4015>DN4014;-37.14 dBm;-120.00 dBm;-49.9 dBm;-49.91 dBm;20;Off;14907000 (kHz)
DNEB9;DN4015;577;bsc224375_bsf577_4080;2;DN4015>DN4012;-42.70 dBm;-120.00 dBm;-47.7 dBm;-47.14 dBm;21;Off;7442000 (kHz)
DNEB9;DN0100;15;bsc224375_bcf15_4080;3;DN0100>DN0066_1;;;-33.1 dBm;;18;Off;22358000 (kHz)
DNEB9;DN0100;15;bsc224375_bcf15_4080;7;DN0100>DN0066_2;;;-43.2 dBm;;18;Off;22050000 (kHz)
DNEB9;DN0100;15;bsc224375_bcf15_4080;2;DN0100>DN0070;;;-40.5 dBm;;18;Off;22050000 (kHz)
DNEB9;DN0100;15;bsc224375_bcf15_4080;5;DN0100>DN0109;-38.18 dBm;-120.00 dBm;-41.7 dBm;-45.69 dBm;15;Off;22130499 (kHz)
DNEB9;DN2613;403;bsc224375_bsf403_4080;6;DN2613>DN2612;-35.37 dBm;-120.00 dBm;-39.3 dBm;-39.11 dBm;11;Off;22190000 (kHz)
DNEB9;DN2613;403;bsc224375_bsf403_4080;3;DN2613>DN2602;;;-39.3 dBm;;16;Off;22144500 (kHz)
DNEB9;DN2613;403;bsc224375_bsf403_4080;2;DN2613>DN2608;;;-39.7 dBm;;18;Off;22106000 (kHz)
DNEB9;DN2613;403;bsc224375_bsf403_4080;5;DN2613>DN2631;;;-42.3 dBm;;14;Off;22158498 (kHz)
DNEB9;DN2631;451;bsc224375_bsf451_4080;2;DN2631>DN2613;-36.47 dBm;-120.00 dBm;-42.0 dBm;-47.26 dBm;14;Off;23166498 (kHz)
DNEB9;DN0144;81;bsc224375_bcf81_4080;2;DN0144>DN9057;;;-41.8 dBm;;18;Off;23023000 (kHz)
DNEB9;DN0109;49;bsc224375_bsf49_4080;2;DN0109>DN0100;-37.85 dBm;-120.00 dBm;-40.4 dBm;-40.18 dBm;15;Off;23138499 (kHz)
DNEB9;DN2604;355;bsc224375_bsf355_4080;3;DN2604>DN2608;-36.76 dBm;-120.00 dBm;-40.8 dBm;-40.31 dBm;13;Off;22354499 (kHz)
DNEB9;DN2604;355;bsc224375_bsf355_4080;2;DN2604>DN9006;-37.28 dBm;-120.00 dBm;-39.2 dBm;-39.01 dBm;5;Off;22193509 (kHz)
DNEB9;DN9007;475;bsc224375_bsf475_4080;6;DN9007>DN4008;-32.09 dBm;-120.00 dBm;-49.2 dBm;-46.47 dBm;20;Off;14417000 (kHz)
DNEB9;DN9007;475;bsc224375_bsf475_4080;8;DN9007>DN2616;;;-46.5 dBm;;18;Off;22123500 (kHz)
DNEB9;DN9007;475;bsc224375_bsf475_4080;4;DN9007>DN9009;-28.76 dBm;-120.00 dBm;-45.0 dBm;-45.18 dBm;20;Off;14445000 (kHz)
DNEB9;DN9007;475;bsc224375_bsf475_4080;2;DN9007>DN2608;-40.69 dBm;-120.00 dBm;-41.1 dBm;-42.40 dBm;15;Off;14473000 (kHz)
DNEB9;DN9007;475;bsc224375_bsf475_4080;5;DN9007>DN9008;-41.54 dBm;-120.00 dBm;-42.8 dBm;-45.02 dBm;20;Off;14417000 (kHz)
DNEB9;DN2614;409;bsc224375_bsf409_4080;3;DN2614>DN2603;;;-42.7 dBm;;18;Off;22144500 (kHz)
DNEB9;DN2609;385;bsc224375_bsf385_4080;3;DN2609>DN2601;-36.87 dBm;-120.00 dBm;-39.2 dBm;-38.85 dBm;8;Off;23198002 (kHz)
DNEB9;DN4022;229;bsc224375_bsf229_4080;3;DN4022>DN9058;-29.27 dBm;-120.00 dBm;-37.0 dBm;-36.52 dBm;20;Off;14473000 (kHz)
DNEB9;DN4022;229;bsc224375_bsf229_4080;2;DN4022>DN4002;-29.51 dBm;-120.00 dBm;-38.9 dBm;-40.73 dBm;14;Off;23030000 (kHz)
DNEB9;DN4004;589;bsc224375_bsf589_4080;3;DN4004>DN4011;-38.58 dBm;-120.00 dBm;-50.4 dBm;-49.51 dBm;20;Off;14907000 (kHz)
DNEB9;DN2608;379;bsc224375_bsf379_4080;6;DN2608>DN2610;;;-41.8 dBm;;7;Off;23198000 (kHz)
DNEB9;DN2608;379;bsc224375_bsf379_4080;4;DN2608>DN2605;;;-41.7 dBm;;8;Off;23166500 (kHz)
DNEB9;DN2608;379;bsc224375_bsf379_4080;3;DN2608>DN2601;;;-43.4 dBm;;18;Off;23142000 (kHz)
DNEB9;DN2608;379;bsc224375_bsf379_4080;7;DN2608>DN2613;;;-39.0 dBm;;18;Off;23114000 (kHz)
DNEB9;DN2608;379;bsc224375_bsf379_4080;10;DN2608>DN2604;-36.32 dBm;-120.00 dBm;-41.7 dBm;-48.27 dBm;13;Off;23362499 (kHz)
DNEB9;DN2608;379;bsc224375_bsf379_4;4;DN2608>DN2615;-43.32 dBm;-120.00 dBm;-44.8 dBm;-44.71 dBm;14;Off;23355500 (kHz)
DNEB9;DN2608;379;bsc224375_bsf379_2;4;DN2608>DN9007;-32.11 dBm;-120.00 dBm;-42.2 dBm;-45.22 dBm;15;Off;14963000 (kHz)
DNEB9;DN2610;391;bsc224375_bsf391_4080;3;DN2610>DN2603;;;-43.6 dBm;;18;Off;22190000 (kHz)
DNEB9;DN2610;391;bsc224375_bsf391_4080;2;DN2610>DN2608;;;-41.6 dBm;;7;Off;22190000 (kHz)
DNEB9;DN4002;517;bsc224375_bsf517_2;4;DN4002>DN4022;-33.45 dBm;-120.00 dBm;-37.6 dBm;-37.35 dBm;14;Off;22022000 (kHz)
DNEB9;DN9010;493;bsc224375_bsf493_4080;4;DN9010>DN9011;-34.77 dBm;-120.00 dBm;-45.0 dBm;-45.21 dBm;20;Off;14473000 (kHz)
DNEB9;DN9010;493;bsc224375_bsf493_4080;3;DN9010>DN9009;-27.80 dBm;-120.00 dBm;-44.3 dBm;-45.29 dBm;12;Off;14472998 (kHz)
DNEB9;DN9010;493;bsc224375_bsf493_4080;5;DN9010>DN2630;-36.24 dBm;-120.00 dBm;-41.0 dBm;-41.20 dBm;18;Off;22123500 (kHz)
DNEB9;DN2606;367;bsc224375_bsf367_4080;2;DN2606>DN2603;;;-47.2 dBm;;18;Off;22137500 (kHz)
DNEB9;DN2630;445;bsc224375_bsf445_4080;2;DN2630>DN9010;-34.97 dBm;-120.00 dBm;-39.7 dBm;-39.74 dBm;15;Off;23131500 (kHz)
DNEB9;DN9009;487;bsc224375_bsf487_4080;3;DN9009>DN9010;-27.28 dBm;-120.00 dBm;-45.0 dBm;-45.87 dBm;12;Off;14962998 (kHz)
DNEB9;DN9009;487;bsc224375_bsf487_4080;2;DN9009>DN9007;-28.99 dBm;-120.00 dBm;-42.6 dBm;-43.33 dBm;20;Off;14935000 (kHz)
DNEB9;DN9009;487;bsc224375_bsf487_4080;5;DN9009>DN2617;-38.33 dBm;-120.00 dBm;-42.9 dBm;-42.19 dBm;18;Off;23131500 (kHz)
DNEB9;DN0070;11;bsc224375_bcf11_4080;6;DN0070>DN0221;-34.01 dBm;-120.00 dBm;-39.5 dBm;-38.88 dBm;18;Off;23187500 (kHz)
DNEB9;DN0070;11;bsc224375_bcf11_4080;4;DN0070>DN0110;;;-42.8 dBm;;16;Off;23145500 (kHz)
DNEB9;DN0070;11;bsc224375_bcf11_4080;2;DN0070>DN0100;;;-39.7 dBm;;18;Off;23058000 (kHz)
DNEB9;DN0070;11;bsc224375_bcf11_4080;5;DN0070>DN0096;-39.03 dBm;-120.00 dBm;-42.5 dBm;-41.97 dBm;18;Off;23166500 (kHz)
DNEB9;DN4012;621;bsc224375_bsf621_4080;2;DN4012>DN4013;-37.03 dBm;-120.00 dBm;-47.1 dBm;-47.24 dBm;19;Off;14907000 (kHz)
DNEB9;DN4012;621;bsc224375_bsf621_4080;5;DN4012>DN4015;-39.74 dBm;-120.00 dBm;-47.8 dBm;-48.34 dBm;21;Off;7687000 (kHz)
DNEB9;DN2617;427;bsc224375_bsf427_4080;2;DN2617>DN9009;-37.38 dBm;-120.00 dBm;-40.1 dBm;-39.51 dBm;18;Off;22123500 (kHz)
DNEB9;DN2607;373;bsc224375_bsf373_4080;2;DN2607>DN2603;;;-39.3 dBm;;18;Off;22368500 (kHz)
DNEB9;DN9003;149;bsc224375_bcf149_4080;6;Dn9003>Dn2813;-34.88 dBm;-120.00 dBm;-40.8 dBm;-40.01 dBm;17;Off;22130500 (kHz)
DNEB9;DN9003;149;bsc224375_bcf149_4080;3;DN9003>DN2806;-36.01 dBm;-120.00 dBm;-43.4 dBm;-44.32 dBm;18;Off;22078000 (kHz)
DNEB9;DN9003;149;bsc224375_bcf149_4080;2;DN9003>DN2810;-34.72 dBm;-120.00 dBm;-41.1 dBm;-40.93 dBm;15;Off;22151500 (kHz)
DNEB9;DN9003;149;bsc224375_bcf149_4080;5;DN9003>DN9055;-32.72 dBm;-120.00 dBm;-45.7 dBm;-45.35 dBm;17;Off;14473000 (kHz)
DNEB9;DN4007;463;bsc224375_bsf463_4080;3;DN4007>DN4013;-36.88 dBm;-120.00 dBm;-48.5 dBm;-47.33 dBm;19;Off;14907000 (kHz)
DNEB9;DN4007;463;bsc224375_bsf463_4080;2;DN4007>DN4006;;;-42.5 dBm;;18;Off;23030000 (kHz)
DNEB9;DN9057;511;bsc224375_bsf511_4080;6;DN9057>DN0144;-36.51 dBm;-120.00 dBm;-43.6 dBm;-42.73 dBm;18;Off;22015000 (kHz)
DNEB9;DN9057;511;bsc224375_bsf511_4080;11;DN9057>DN9055;-30.03 dBm;-120.00 dBm;-43.9 dBm;-43.69 dBm;16;Off;14473000 (kHz)
DNEB9;DN9057;511;bsc224375_bsf511_4080;4;DN9057>DN4001;-32.20 dBm;-120.00 dBm;-46.5 dBm;-44.85 dBm;14;Off;14473000 (kHz)
DNEB9;DN9057;511;bsc224375_bsf511_4080;3;DN9057>DN9056;;;-38.5 dBm;;18;Off;22127000 (kHz)
DNEB9;DN9057;511;bsc224375_bsf511_4080;9;DN9057>DN4029;-32.49 dBm;-120.00 dBm;-37.7 dBm;-37.11 dBm;20;Off;14417000 (kHz)
DNEB9;DN9057;511;bsc224375_bsf511_4080;10;DN9057>DN9058;-29.15 dBm;-120.00 dBm;-40.3 dBm;-39.86 dBm;16;Off;14417000 (kHz)
DNEB9;DN4023;235;bsc224375_bsf235_4080;2;DN4023>DN4005;-41.71 dBm;-120.00 dBm;-44.0 dBm;-43.42 dBm;18;Off;22127000 (kHz)
DNEB9;DN9011;499;bsc224375_bsf499_4080;8;DN9011>DN4014;-39.36 dBm;-120.00 dBm;-48.2 dBm;-48.56 dBm;20;Off;14907000 (kHz)
DNEB9;DN9011;499;bsc224375_bsf499_4080;4;DN9011>DN9010;-36.32 dBm;-120.00 dBm;-46.5 dBm;-45.25 dBm;20;Off;14963000 (kHz)
DNEB9;DN9011;499;bsc224375_bsf499_4080;7;DN9011>DN9012;-32.99 dBm;-120.00 dBm;-42.6 dBm;-42.65 dBm;20;Off;14924500 (kHz)
DNEB9;DN0068;8;bsc224375_bcf8_4080;2;DN0068>DN0142;;;-43.3 dBm;;12;Off;22130501 (kHz)
DNEB9;DN9005;110;bsc224375_bcf110_4080;2;DN9005>DN9004;-33.06 dBm;-120.00 dBm;-47.8 dBm;-46.99 dBm;16;Off;14907000 (kHz)
DNEB9;DN4013;571;bsc224375_bsf571_4080;4;DN4013>DN4005;-33.75 dBm;-120.00 dBm;-46.9 dBm;-48.13 dBm;18;Off;14431000 (kHz)
DNEB9;DN4013;571;bsc224375_bsf571_4080;2;DN4013>DN4012;-37.24 dBm;-120.00 dBm;-47.5 dBm;-48.91 dBm;19;Off;14417000 (kHz)
DNEB9;DN4013;571;bsc224375_bsf571_4080;5;DN4013>DN4007;-33.46 dBm;-120.00 dBm;-45.0 dBm;-44.59 dBm;19;Off;14417000 (kHz)
DNEB9;DN2807;117;bsc224375_bcf117_4080;2;DN2807>DN2806;;;-44.4 dBm;;16;Off;22029000 (kHz)
DNEB9;DN2802;43;bsc224375_bcf43_4080;3;DN2802>DN2803;;;-33.8 dBm;;18;Off;22123500 (kHz)
DNEB9;DN2802;43;bsc224375_bcf43_4080;2;DN2802>DN2806;-37.80 dBm;-120.00 dBm;-45.2 dBm;-46.05 dBm;14;ATPC;22162000 (kHz)
DNEB9;DN2802;43;bsc224375_bcf43_4080;5;DN2802>DN2804;;;-45.0 dBm;;18;Off;22050000 (kHz)
DNEB9;DN9012;505;bsc224375_bsf505_4080;2;DN9012>DN9011;-32.08 dBm;-120.00 dBm;-43.2 dBm;-40.87 dBm;20;Off;14434500 (kHz)
DNEB9;DN4010;263;bsc224375_bsf263_4080;3;DN4010>DN2618;-34.33 dBm;-120.00 dBm;-50.9 dBm;-51.94 dBm;21;Off;7676500 (kHz)
DNEB9;DN4010;263;bsc224375_bsf263_4080;2;DN4010>DN4011;-36.67 dBm;-120.00 dBm;-44.4 dBm;-43.72 dBm;20;Off;14959500 (kHz)
DNEB9;DN2813;181;bsc224375_bcf181_4087;4;DN2813_DN9003;;;-41.0 dBm;;18;Off;23138500 (kHz)
DNEB9;DN9006;469;bsc224375_bsf469_4080;2;DN9006>DN2604;;;-37.0 dBm;;5;Off;23201509 (kHz)
DNEB9;DN4005;595;bsc224375_bsf595_4080;3;DN4005>ZA2427;-34.43 dBm;-120.00 dBm;-46.3 dBm;-43.41 dBm;20;Off;14980500 (kHz)
DNEB9;DN4005;595;bsc224375_bsf595_4080;2;DN4005>DN4023;-40.36 dBm;-120.00 dBm;-44.2 dBm;-43.65 dBm;18;Off;23135000 (kHz)
DNEB9;DN4005;595;bsc224375_bsf595_4080;5;DN4005>DN4013;-35.37 dBm;-120.00 dBm;-47.0 dBm;-46.80 dBm;18;Off;14921000 (kHz)
DNEB9;DN0096;28;bsc224375_bcf28_4087;4;DN0096-DN0070;-39.07 dBm;-120.00 dBm;-42.4 dBm;-42.41 dBm;18;Off;22158500 (kHz)
